plant_id,plant,warehouse_id,warehouse,plant_region,warehouse_region,distance_km,cost_per_unit,lead_time_days,route_capacity,emission_kg_per_unit,route_risk_score,route_status
P014,Plant_Indore,W050,WH_Kanpur_Zone_2,Central,North,592.6,13.98,1,4786,0.1341,1.27,Open
P014,Plant_Indore,W051,WH_Kanpur_Zone_3,Central,North,616.8,15.54,2,3741,0.1118,1.64,Open
P014,Plant_Indore,W052,WH_Kanpur_Zone_4,Central,North,602.1,13.49,2,2864,0.0976,1.97,Open
P014,Plant_Indore,W053,WH_Ludhiana_Zone_1,Central,North,889.3,12.7,3,3543,0.1877,1.82,Open
P014,Plant_Indore,W054,WH_Ludhiana_Zone_2,Central,North,888.8,17.58,3,1836,0.1666,3.64,Open
P014,Plant_Indore,W055,WH_Ludhiana_Zone_3,Central,North,895.3,20.64,2,5170,0.1669,4.84,Open
P014,Plant_Indore,W056,WH_Ludhiana_Zone_4,Central,North,916.9,15.12,2,2044,0.1174,2.69,Open
P014,Plant_Indore,W057,WH_Bengaluru_Zone_1,Central,South,1093.9,18.79,3,1888,0.2428,4.98,Open
P014,Plant_Indore,W058,WH_Bengaluru_Zone_2,Central,South,1118.1,19.64,3,3616,0.2014,1.93,Open
P014,Plant_Indore,W059,WH_Bengaluru_Zone_3,Central,South,1076.1,20.54,3,2362,0.1511,1.76,Open
P014,Plant_Indore,W060,WH_Bengaluru_Zone_4,Central,South,1105.9,24.32,3,5793,0.2338,3.78,Open
P014,Plant_Indore,W061,WH_Chennai_Zone_1,Central,South,1155.5,19.08,3,1379,0.2177,2.0,Open
P014,Plant_Indore,W062,WH_Chennai_Zone_2,Central,South,1163.0,19.25,3,3834,0.2338,4.73,Open
P014,Plant_Indore,W063,WH_Chennai_Zone_3,Central,South,1172.7,19.52,3,3826,0.1421,2.35,Open
P014,Plant_Indore,W064,WH_Chennai_Zone_4,Central,South,1189.1,20.09,4,3239,0.2057,2.35,Open
P014,Plant_Indore,W065,WH_Hyderabad_Zone_1,Central,South,642.4,11.9,2,1751,0.087,1.14,Open
P014,Plant_Indore,W066,WH_Hyderabad_Zone_2,Central,South,666.4,12.72,2,898,0.0817,3.95,Open
P014,Plant_Indore,W067,WH_Hyderabad_Zone_3,Central,South,661.4,15.85,2,5982,0.1359,2.27,Open
P014,Plant_Indore,W068,WH_Hyderabad_Zone_4,Central,South,643.1,13.73,2,3820,0.1062,2.79,Open
P014,Plant_Indore,W069,WH_Cochin_Zone_1,Central,South,1402.0,28.53,3,5600,0.2077,3.13,Open
P014,Plant_Indore,W070,WH_Cochin_Zone_2,Central,South,1400.8,18.19,4,3728,0.2319,4.35,Open
P014,Plant_Indore,W071,WH_Cochin_Zone_3,Central,South,1406.4,22.39,3,2645,0.2757,3.16,Open
P014,Plant_Indore,W072,WH_Cochin_Zone_4,Central,South,1428.2,30.21,3,1423,0.1911,1.91,Open
P014,Plant_Indore,W073,WH_Coimbatore_Zone_1,Central,South,1288.6,17.14,3,4559,0.26,2.36,Open
P014,Plant_Indore,W074,WH_Coimbatore_Zone_2,Central,South,1314.8,24.34,3,3912,0.2606,4.33,Open
P014,Plant_Indore,W075,WH_Coimbatore_Zone_3,Central,South,1325.0,23.13,4,1276,0.2773,4.43,Open
P014,Plant_Indore,W076,WH_Coimbatore_Zone_4,Central,South,1292.2,20.21,4,4680,0.2807,4.94,Open
P014,Plant_Indore,W077,WH_Mysuru_Zone_1,Central,South,1182.5,24.18,3,1773,0.2698,2.04,Open
P014,Plant_Indore,W078,WH_Mysuru_Zone_2,Central,South,1178.7,23.89,4,4657,0.2649,2.19,Open
P014,Plant_Indore,W079,WH_Mysuru_Zone_3,Central,South,1164.5,18.09,3,1847,0.1627,4.38,Open
P014,Plant_Indore,W080,WH_Mysuru_Zone_4,Central,South,1179.5,25.4,4,3121,0.2629,1.93,Open
P014,Plant_Indore,W081,WH_Kolkata_Zone_1,Central,East,1271.5,26.78,3,1089,0.1771,3.93,Open
P014,Plant_Indore,W082,WH_Kolkata_Zone_2,Central,East,1281.9,21.37,4,4703,0.1806,1.26,Open
P014,Plant_Indore,W083,WH_Kolkata_Zone_3,Central,East,1280.9,21.64,4,1641,0.2721,2.48,Open
P014,Plant_Indore,W084,WH_Kolkata_Zone_4,Central,East,1268.7,24.53,3,1632,0.1928,2.38,Open
P014,Plant_Indore,W085,WH_Bhubaneswar_Zone_1,Central,East,1052.7,20.05,3,5348,0.2147,1.82,Open
P014,Plant_Indore,W086,WH_Bhubaneswar_Zone_2,Central,East,1049.8,15.37,3,5582,0.1619,3.92,Open
P014,Plant_Indore,W087,WH_Bhubaneswar_Zone_3,Central,East,1057.6,17.08,3,5113,0.1602,2.31,Open
P014,Plant_Indore,W088,WH_Bhubaneswar_Zone_4,Central,East,1073.1,15.4,3,2636,0.1719,4.11,Open
P014,Plant_Indore,W089,WH_Ranchi_Zone_1,Central,East,960.7,20.91,2,5951,0.2027,3.5,Open
P014,Plant_Indore,W090,WH_Ranchi_Zone_2,Central,East,986.9,22.08,3,3270,0.1769,3.47,Open
P014,Plant_Indore,W091,WH_Ranchi_Zone_3,Central,East,974.4,14.63,3,5799,0.231,1.73,Open
P014,Plant_Indore,W092,WH_Ranchi_Zone_4,Central,East,958.3,17.3,2,5155,0.142,2.77,Open
P014,Plant_Indore,W093,WH_Guwahati_Zone_1,Central,East,1662.4,22.18,4,4892,0.2375,4.51,Open
P014,Plant_Indore,W094,WH_Guwahati_Zone_2,Central,East,1638.9,29.43,3,4197,0.2151,4.12,Open
P014,Plant_Indore,W095,WH_Guwahati_Zone_3,Central,East,1653.3,35.61,4,4966,0.2865,3.65,Open
P014,Plant_Indore,W096,WH_Guwahati_Zone_4,Central,East,1635.8,29.2,3,2356,0.3783,3.81,Open
P014,Plant_Indore,W097,WH_Patna_Zone_1,Central,East,987.2,15.08,2,2913,0.1838,4.19,Open
P014,Plant_Indore,W098,WH_Patna_Zone_2,Central,East,1000.9,17.18,2,2742,0.1257,3.2,Open
P014,Plant_Indore,W099,WH_Patna_Zone_3,Central,East,971.5,17.4,3,5509,0.2265,3.68,Open
P014,Plant_Indore,W100,WH_Patna_Zone_4,Central,East,1002.7,21.48,3,5548,0.1711,1.52,Open
P014,Plant_Indore,W101,WH_Indore_Zone_1,Central,Central,15.4,7.03,1,2037,0.0023,1.18,Open
P014,Plant_Indore,W102,WH_Indore_Zone_2,Central,Central,19.9,6.32,1,1871,0.0037,4.44,Open
P014,Plant_Indore,W103,WH_Indore_Zone_3,Central,Central,7.7,6.84,1,4744,0.001,1.57,Open
P014,Plant_Indore,W104,WH_Indore_Zone_4,Central,Central,23.8,5.39,1,1261,0.0046,3.22,Open
P014,Plant_Indore,W105,WH_Bhopal_Zone_1,Central,Central,174.2,6.3,1,2922,0.0292,3.87,Open
P014,Plant_Indore,W106,WH_Bhopal_Zone_2,Central,Central,190.4,7.93,1,3682,0.0456,2.6,Open
P014,Plant_Indore,W107,WH_Bhopal_Zone_3,Central,Central,184.8,7.32,1,2337,0.0227,4.78,Open
P014,Plant_Indore,W108,WH_Bhopal_Zone_4,Central,Central,169.9,5.91,1,3645,0.0216,1.62,Open
P014,Plant_Indore,W109,WH_Nagpur_Zone_1,Central,Central,367.4,8.79,2,1660,0.0523,1.79,Open
P014,Plant_Indore,W110,WH_Nagpur_Zone_2,Central,Central,370.3,8.58,1,1249,0.0582,4.54,Open
P014,Plant_Indore,W111,WH_Nagpur_Zone_3,Central,Central,371.2,10.44,1,3136,0.0494,2.7,Open
P014,Plant_Indore,W112,WH_Nagpur_Zone_4,Central,Central,390.4,8.42,1,3061,0.0878,4.16,Open
P014,Plant_Indore,W113,WH_Raipur_Zone_1,Central,Central,601.9,12.93,2,5160,0.0809,1.57,Open
P014,Plant_Indore,W114,WH_Raipur_Zone_2,Central,Central,625.2,15.22,2,4004,0.1256,1.42,Open
P014,Plant_Indore,W115,WH_Raipur_Zone_3,Central,Central,615.2,12.75,2,2571,0.1213,3.08,Open
P014,Plant_Indore,W116,WH_Raipur_Zone_4,Central,Central,603.3,13.48,2,4456,0.112,3.23,Open
P014,Plant_Indore,W117,WH_Jabalpur_Zone_1,Central,Central,437.6,11.24,2,5004,0.0533,1.84,Open
P014,Plant_Indore,W118,WH_Jabalpur_Zone_2,Central,Central,417.6,9.99,1,3924,0.0583,1.1,Open
P014,Plant_Indore,W119,WH_Jabalpur_Zone_3,Central,Central,408.4,10.08,1,2316,0.0518,4.54,Open
P014,Plant_Indore,W120,WH_Jabalpur_Zone_4,Central,Central,437.8,9.63,1,4433,0.062,3.29,Open
P015,Plant_Nagpur,W001,WH_Ahmedabad_Zone_1,Central,West,687.7,21.47,2,3181,0.1346,1.34,Open
P015,Plant_Nagpur,W002,WH_Ahmedabad_Zone_2,Central,West,695.6,19.96,2,5604,0.1557,2.72,Open
P015,Plant_Nagpur,W003,WH_Ahmedabad_Zone_3,Central,West,704.9,17.91,2,1742,0.152,2.65,Open
P015,Plant_Nagpur,W004,WH_Ahmedabad_Zone_4,Central,West,678.8,14.54,2,1447,0.0988,4.62,Open
P015,Plant_Nagpur,W005,WH_Surat_Zone_1,Central,West,662.0,18.86,2,1667,0.1547,4.82,Open
P015,Plant_Nagpur,W006,WH_Surat_Zone_2,Central,West,655.3,19.4,2,1372,0.1225,2.0,Open
P015,Plant_Nagpur,W007,WH_Surat_Zone_3,Central,West,665.6,15.48,2,5303,0.1495,2.09,Open
P015,Plant_Nagpur,W008,WH_Surat_Zone_4,Central,West,643.0,15.07,2,1227,0.1295,3.92,Open
P015,Plant_Nagpur,W009,WH_Rajkot_Zone_1,Central,West,856.0,17.32,3,2377,0.1618,2.31,Open
P015,Plant_Nagpur,W010,WH_Rajkot_Zone_2,Central,West,868.5,22.68,2,3336,0.119,2.5,Open
P015,Plant_Nagpur,W011,WH_Rajkot_Zone_3,Central,West,862.7,18.47,2,803,0.1961,2.03,Open
P015,Plant_Nagpur,W012,WH_Rajkot_Zone_4,Central,West,854.5,17.67,2,1089,0.1975,1.86,Open
P015,Plant_Nagpur,W013,WH_Mumbai_Zone_1,Central,West,670.0,16.69,2,3960,0.0872,3.97,Open
P015,Plant_Nagpur,W014,WH_Mumbai_Zone_2,Central,West,695.8,18.44,2,5307,0.1002,2.05,Open
P015,Plant_Nagpur,W015,WH_Mumbai_Zone_3,Central,West,689.2,19.52,2,5150,0.1219,4.19,Open
P015,Plant_Nagpur,W016,WH_Mumbai_Zone_4,Central,West,668.9,14.66,2,3303,0.1532,2.86,Open
P015,Plant_Nagpur,W017,WH_Pune_Zone_1,Central,West,640.2,16.17,2,1036,0.1499,4.37,Open
P015,Plant_Nagpur,W018,WH_Pune_Zone_2,Central,West,624.2,17.33,2,1249,0.1116,1.3,Open
P015,Plant_Nagpur,W019,WH_Pune_Zone_3,Central,West,618.5,13.93,2,3952,0.1241,2.73,Open
P015,Plant_Nagpur,W020,WH_Pune_Zone_4,Central,West,617.7,15.26,2,4974,0.0948,1.64,Open
P015,Plant_Nagpur,W021,WH_Nashik_Zone_1,Central,West,557.4,16.04,2,2008,0.1285,4.16,Open
P015,Plant_Nagpur,W022,WH_Nashik_Zone_2,Central,West,562.1,14.72,2,3842,0.1018,3.04,Open
P015,Plant_Nagpur,W023,WH_Nashik_Zone_3,Central,West,564.2,18.64,2,5668,0.0687,4.62,Open
P015,Plant_Nagpur,W024,WH_Nashik_Zone_4,Central,West,577.3,14.0,2,4894,0.0971,1.27,Open
P015,Plant_Nagpur,W025,WH_Delhi_Zone_1,Central,North,854.1,20.62,2,1317,0.1696,1.41,Open
P015,Plant_Nagpur,W026,WH_Delhi_Zone_2,Central,North,849.0,18.54,3,3949,0.1467,2.01,Open
P015,Plant_Nagpur,W027,WH_Delhi_Zone_3,Central,North,873.9,22.78,3,4778,0.1177,4.85,Open
P015,Plant_Nagpur,W028,WH_Delhi_Zone_4,Central,North,862.7,18.04,2,3227,0.1502,3.09,Open
P015,Plant_Nagpur,W029,WH_Gurugram_Zone_1,Central,North,843.3,18.91,2,972,0.1599,4.55,Open
P015,Plant_Nagpur,W030,WH_Gurugram_Zone_2,Central,North,859.0,20.69,2,2494,0.1209,1.19,Open
P015,Plant_Nagpur,W031,WH_Gurugram_Zone_3,Central,North,853.4,18.25,3,1092,0.1087,3.98,Open
P015,Plant_Nagpur,W032,WH_Gurugram_Zone_4,Central,North,855.5,15.7,2,1682,0.1372,3.48,Open
P015,Plant_Nagpur,W033,WH_Noida_Zone_1,Central,North,831.6,18.85,2,4384,0.1208,1.95,Open
P015,Plant_Nagpur,W034,WH_Noida_Zone_2,Central,North,829.4,22.66,2,2058,0.1695,1.35,Open
P015,Plant_Nagpur,W035,WH_Noida_Zone_3,Central,North,845.6,15.97,2,5192,0.1671,2.4,Open
P015,Plant_Nagpur,W036,WH_Noida_Zone_4,Central,North,827.7,19.09,2,2752,0.1215,3.61,Open
P015,Plant_Nagpur,W037,WH_Jaipur_Zone_1,Central,North,723.2,18.26,2,2270,0.1645,4.16,Open
P015,Plant_Nagpur,W038,WH_Jaipur_Zone_2,Central,North,742.8,16.05,2,2665,0.1245,1.41,Open
P015,Plant_Nagpur,W039,WH_Jaipur_Zone_3,Central,North,735.3,21.11,2,5287,0.0988,1.41,Open
P015,Plant_Nagpur,W040,WH_Jaipur_Zone_4,Central,North,734.0,14.82,2,4063,0.0905,3.21,Open
P015,Plant_Nagpur,W041,WH_Chandigarh_Zone_1,Central,North,1107.3,21.76,3,3409,0.1976,4.16,Open
P015,Plant_Nagpur,W042,WH_Chandigarh_Zone_2,Central,North,1079.3,27.5,2,5556,0.2502,3.95,Open
P015,Plant_Nagpur,W043,WH_Chandigarh_Zone_3,Central,North,1102.2,24.47,3,5566,0.2599,1.6,Open
P015,Plant_Nagpur,W044,WH_Chandigarh_Zone_4,Central,North,1074.9,25.88,3,3420,0.1952,1.66,Open
P015,Plant_Nagpur,W045,WH_Lucknow_Zone_1,Central,North,648.5,16.95,2,5725,0.0969,3.3,Open
P015,Plant_Nagpur,W046,WH_Lucknow_Zone_2,Central,North,652.3,18.59,2,2488,0.1121,3.21,Open
P015,Plant_Nagpur,W047,WH_Lucknow_Zone_3,Central,North,643.5,18.05,2,5316,0.0787,3.61,Open
P015,Plant_Nagpur,W048,WH_Lucknow_Zone_4,Central,North,642.3,16.66,2,4398,0.1129,3.63,Open
P015,Plant_Nagpur,W049,WH_Kanpur_Zone_1,Central,North,602.1,13.74,2,3238,0.1268,4.52,Open
P015,Plant_Nagpur,W050,WH_Kanpur_Zone_2,Central,North,588.6,19.56,2,2635,0.1317,3.43,Open
P015,Plant_Nagpur,W051,WH_Kanpur_Zone_3,Central,North,615.6,13.54,2,1457,0.1155,1.75,Open
P015,Plant_Nagpur,W052,WH_Kanpur_Zone_4,Central,North,589.2,17.24,2,3772,0.1114,1.44,Open
P015,Plant_Nagpur,W053,WH_Ludhiana_Zone_1,Central,North,1113.3,21.24,3,1735,0.2264,3.88,Open
P015,Plant_Nagpur,W054,WH_Ludhiana_Zone_2,Central,North,1106.2,24.69,2,4111,0.2425,1.63,Open
P015,Plant_Nagpur,W055,WH_Ludhiana_Zone_3,Central,North,1121.7,21.03,3,4530,0.1495,4.32,Open
P015,Plant_Nagpur,W056,WH_Ludhiana_Zone_4,Central,North,1140.9,25.24,3,1641,0.1456,4.94,Open
P015,Plant_Nagpur,W057,WH_Bengaluru_Zone_1,Central,South,918.4,16.77,3,3894,0.2181,2.03,Open
P015,Plant_Nagpur,W058,WH_Bengaluru_Zone_2,Central,South,946.8,21.0,2,3053,0.1629,2.87,Open
P015,Plant_Nagpur,W059,WH_Bengaluru_Zone_3,Central,South,904.2,21.97,2,4099,0.2047,3.93,Open
P015,Plant_Nagpur,W060,WH_Bengaluru_Zone_4,Central,South,929.7,21.66,2,1748,0.2201,2.86,Open
P015,Plant_Nagpur,W061,WH_Chennai_Zone_1,Central,South,896.9,23.48,2,2782,0.1981,4.33,Open
P015,Plant_Nagpur,W062,WH_Chennai_Zone_2,Central,South,897.9,22.54,2,3602,0.1152,2.99,Open
P015,Plant_Nagpur,W063,WH_Chennai_Zone_3,Central,South,904.3,21.47,2,1219,0.2082,4.11,Open
P015,Plant_Nagpur,W064,WH_Chennai_Zone_4,Central,South,923.6,24.1,2,2086,0.1394,1.38,Open
P015,Plant_Nagpur,W065,WH_Hyderabad_Zone_1,Central,South,418.3,12.89,1,4290,0.0619,4.72,Open
P015,Plant_Nagpur,W066,WH_Hyderabad_Zone_2,Central,South,446.9,14.92,1,5706,0.0574,1.61,Open
P015,Plant_Nagpur,W067,WH_Hyderabad_Zone_3,Central,South,426.9,15.26,1,4637,0.1013,1.95,Open
P015,Plant_Nagpur,W068,WH_Hyderabad_Zone_4,Central,South,415.4,12.8,1,5718,0.0976,1.19,Open
P015,Plant_Nagpur,W069,WH_Cochin_Zone_1,Central,South,1262.2,30.17,3,3251,0.1893,2.95,Open
P015,Plant_Nagpur,W070,WH_Cochin_Zone_2,Central,South,1262.6,27.93,3,2530,0.256,3.75,Open
P015,Plant_Nagpur,W071,WH_Cochin_Zone_3,Central,South,1266.5,28.36,3,4053,0.2931,4.9,Open
P015,Plant_Nagpur,W072,WH_Cochin_Zone_4,Central,South,1287.9,31.25,3,1454,0.301,4.53,Open
P015,Plant_Nagpur,W073,WH_Coimbatore_Zone_1,Central,South,1132.7,21.21,3,2729,0.2713,1.39,Open
P015,Plant_Nagpur,W074,WH_Coimbatore_Zone_2,Central,South,1151.7,28.74,2,2323,0.2487,2.11,Open
P015,Plant_Nagpur,W075,WH_Coimbatore_Zone_3,Central,South,1166.0,26.94,3,1103,0.1714,1.67,Open
P015,Plant_Nagpur,W076,WH_Coimbatore_Zone_4,Central,South,1140.0,27.39,3,3244,0.1603,2.43,Open
P015,Plant_Nagpur,W077,WH_Mysuru_Zone_1,Central,South,1034.6,18.95,2,2120,0.1529,4.8,Open
P015,Plant_Nagpur,W078,WH_Mysuru_Zone_2,Central,South,1030.6,18.33,3,1964,0.2199,1.98,Open
P015,Plant_Nagpur,W079,WH_Mysuru_Zone_3,Central,South,1024.2,24.21,2,5737,0.1885,3.78,Open
P015,Plant_Nagpur,W080,WH_Mysuru_Zone_4,Central,South,1040.6,25.06,3,3489,0.1843,3.61,Open
P015,Plant_Nagpur,W081,WH_Kolkata_Zone_1,Central,East,961.9,17.77,3,2408,0.1909,2.75,Open
P015,Plant_Nagpur,W082,WH_Kolkata_Zone_2,Central,East,970.7,23.18,2,4663,0.1605,4.24,Open
P015,Plant_Nagpur,W083,WH_Kolkata_Zone_3,Central,East,966.5,26.48,3,3511,0.1504,1.61,Open
P015,Plant_Nagpur,W084,WH_Kolkata_Zone_4,Central,East,952.1,17.37,3,3365,0.204,2.83,Open
P015,Plant_Nagpur,W085,WH_Bhubaneswar_Zone_1,Central,East,694.8,15.94,2,4890,0.1622,4.95,Open
P015,Plant_Nagpur,W086,WH_Bhubaneswar_Zone_2,Central,East,693.1,14.78,2,5990,0.1491,1.37,Open
P015,Plant_Nagpur,W087,WH_Bhubaneswar_Zone_3,Central,East,699.2,14.5,2,2393,0.0873,4.31,Open
P015,Plant_Nagpur,W088,WH_Bhubaneswar_Zone_4,Central,East,712.2,19.88,2,2590,0.1512,4.85,Open
P015,Plant_Nagpur,W089,WH_Ranchi_Zone_1,Central,East,673.2,19.75,2,1497,0.1474,4.38,Open
P015,Plant_Nagpur,W090,WH_Ranchi_Zone_2,Central,East,704.8,17.91,2,1956,0.0972,4.32,Open
P015,Plant_Nagpur,W091,WH_Ranchi_Zone_3,Central,East,689.2,20.21,2,2130,0.1496,3.28,Open
P015,Plant_Nagpur,W092,WH_Ranchi_Zone_4,Central,East,673.2,13.59,2,851,0.1433,1.21,Open
P015,Plant_Nagpur,W093,WH_Guwahati_Zone_1,Central,East,1417.3,20.97,3,4554,0.177,3.45,Open
P015,Plant_Nagpur,W094,WH_Guwahati_Zone_2,Central,East,1392.5,31.58,3,1590,0.2412,1.23,Open
P015,Plant_Nagpur,W095,WH_Guwahati_Zone_3,Central,East,1403.9,29.15,3,2424,0.2592,3.69,Open
P015,Plant_Nagpur,W096,WH_Guwahati_Zone_4,Central,East,1391.1,23.24,4,3063,0.1817,4.98,Open
P015,Plant_Nagpur,W097,WH_Patna_Zone_1,Central,East,793.4,22.95,2,1487,0.1364,2.43,Open
P015,Plant_Nagpur,W098,WH_Patna_Zone_2,Central,East,802.1,19.52,2,969,0.1298,2.6,Open
P015,Plant_Nagpur,W099,WH_Patna_Zone_3,Central,East,764.3,21.63,2,3764,0.1503,1.68,Open
P015,Plant_Nagpur,W100,WH_Patna_Zone_4,Central,East,806.3,21.79,2,1384,0.1203,1.16,Open
P015,Plant_Nagpur,W101,WH_Indore_Zone_1,Central,Central,389.0,14.79,1,3893,0.0825,3.68,Open
P015,Plant_Nagpur,W102,WH_Indore_Zone_2,Central,Central,375.2,11.88,2,801,0.0888,2.05,Open
P015,Plant_Nagpur,W103,WH_Indore_Zone_3,Central,Central,379.2,12.59,1,3714,0.0904,4.65,Open
P015,Plant_Nagpur,W104,WH_Indore_Zone_4,Central,Central,366.3,13.3,1,2311,0.0547,3.47,Open
P015,Plant_Nagpur,W105,WH_Bhopal_Zone_1,Central,Central,268.5,12.55,1,5663,0.0563,4.61,Open
P015,Plant_Nagpur,W106,WH_Bhopal_Zone_2,Central,Central,284.7,9.77,1,4390,0.035,4.96,Open
P015,Plant_Nagpur,W107,WH_Bhopal_Zone_3,Central,Central,279.7,10.78,1,3043,0.0393,2.98,Open
P015,Plant_Nagpur,W108,WH_Bhopal_Zone_4,Central,Central,311.2,12.22,1,843,0.0451,2.98,Open
P015,Plant_Nagpur,W109,WH_Nagpur_Zone_1,Central,Central,19.0,8.0,1,1140,0.0045,1.24,Open
P015,Plant_Nagpur,W110,WH_Nagpur_Zone_2,Central,Central,7.1,7.34,1,5444,0.0011,4.68,Open
P015,Plant_Nagpur,W111,WH_Nagpur_Zone_3,Central,Central,22.6,8.39,1,2322,0.0041,3.4,Open
P015,Plant_Nagpur,W112,WH_Nagpur_Zone_4,Central,Central,16.4,7.87,1,5355,0.0025,2.63,Open
P015,Plant_Nagpur,W113,WH_Raipur_Zone_1,Central,Central,250.6,12.01,1,3710,0.0441,4.31,Open
P015,Plant_Nagpur,W114,WH_Raipur_Zone_2,Central,Central,265.8,12.93,1,5669,0.0442,4.06,Open
P015,Plant_Nagpur,W115,WH_Raipur_Zone_3,Central,Central,256.6,12.19,1,4702,0.0469,1.56,Open
P015,Plant_Nagpur,W116,WH_Raipur_Zone_4,Central,Central,249.5,9.83,1,1283,0.0406,4.93,Open
P015,Plant_Nagpur,W117,WH_Jabalpur_Zone_1,Central,Central,261.0,9.99,1,5353,0.0588,3.71,Open
P015,Plant_Nagpur,W118,WH_Jabalpur_Zone_2,Central,Central,258.4,11.14,1,2946,0.0404,4.44,Open
P015,Plant_Nagpur,W119,WH_Jabalpur_Zone_3,Central,Central,248.5,10.32,1,1469,0.0451,3.83,Open
P015,Plant_Nagpur,W120,WH_Jabalpur_Zone_4,Central,Central,262.6,11.97,1,3854,0.0395,2.52,Open
